geolocation_zip_code_prefix,lat,long
88735,-28.328661782082964,-49.04888255363562
88740,-28.25972789422771,-49.0175928439745
88745,-28.444165229566483,-48.95660973919736
88750,-28.274449221682595,-49.16536665114364
88760,-28.135094512798595,-49.11326684037735
88763,-28.03766880166721,-49.13092082272553
88765,-28.166015202653163,-48.978286567663815
88770,-28.340690261613823,-48.81886688165061
88780,-28.232438311255255,-48.68022343405556
88790,-28.476154796011475,-48.784803095181964
88798,-28.38832670449332,-48.87285916212948
88801,-28.676768691117548,-49.369804701002
88802,-28.682999993761285,-49.37021268345127
88803,-28.69487821099445,-49.37332950171214
88804,-28.69135633997787,-49.386992205936735
88805,-28.697377349100055,-49.404069668216266
88806,-28.69596739463705,-49.42850794162148
88807,-28.703218191855132,-49.432259828993345
88808,-28.70034740449999,-49.45498496605231
88809,-28.681723134871795,-49.388202773704066
88810,-28.666491686661278,-49.38490561122296
88811,-28.67173369589999,-49.360645322186166
88812,-28.75814315204097,-49.3476445923501
88813,-28.677901963922395,-49.33865914748886
88814,-28.7693645420287,-49.40812520783725
88815,-28.69514379188803,-49.347334869323284
88816,-28.718021973362323,-49.35981709203509
88817,-28.673286259792086,-49.414736080591595
88818,-28.66205454652089,-49.42485834186079
88819,-28.64503806015001,-49.43478751998691
88820,-28.71565981519538,-49.299383155192295
88828,-28.827613789684147,-49.23380837183449
88830,-28.651417763795774,-49.211078657726304
88835,-28.607491861750816,-49.25228448143349
88840,-28.523253780672906,-49.31878117615276
88845,-28.598350790692376,-49.324864480396
88850,-28.752404516560567,-49.47604925628972
88860,-28.598926668655192,-49.427337057918585
88862,-28.50902882081779,-49.45911120379162
88865,-28.653457526883095,-49.49953380771339
88868,-25.58708143662768,-48.17945321546945
88870,-28.358018902390246,-49.28832810730867
88880,-28.389311725662147,-49.40567106503882
88890,-28.183885980376107,-49.21672299727704
88900,-28.93541953496268,-49.480066004563845
88901,-28.943498100948347,-49.49933167813558
88902,-28.967166354447983,-49.5179622534497
88904,-28.953413779064608,-49.49908727581642
88905,-28.945458528198994,-49.48367072810183
88906,-28.939166901436842,-49.46663103678566
88910,-29.022749718494445,-49.60485206483155
88911,-28.938644897579543,-49.37060077338521
88914,-28.98644794358222,-49.417389233751386
88915,-28.859530722744918,-49.4516207564308
88920,-28.835135619617848,-49.63217351481785
88923,-28.899945513324457,-49.54701568750369
88925,-28.80389107183711,-49.71488160666242
88930,-28.927379256079945,-49.67859361739853
88934,-28.677712894943163,-49.10966127783367
88935,-28.975498620296786,-49.6402012269836
88940,-28.832035438496597,-49.845976207119236
88950,-28.998236327827108,-49.761058437941706
88955,-29.15952198284683,-49.59199218877717
88960,-29.10842822273192,-49.635401751693095
88965,-29.136498812338843,-49.718056590913534
88970,-29.21776136291387,-49.8075123899884
88980,-29.314984934261712,-49.72083987859748
88990,-29.1959101167824,-49.950989783360285
89010,-26.922542999758473,-49.06626830071615
89012,-26.909468578157465,-49.07428522117308
89015,-26.91032071170862,-49.04296660936104
89016,-26.91076651438352,-49.09323843202645
89020,-26.927825128775165,-49.058840374100434
89021,-26.938856269057627,-49.064718332367995
89022,-26.94808422697932,-49.07060631706435
89023,-26.950228171604255,-49.07735979174473
89025,-26.96683615127996,-49.058154659535596
89026,-26.96977353723949,-49.08188074931538
89027,-26.993493973379728,-49.08473703808148
89030,-26.8959165269855,-49.08345671361234
89031,-26.888718831182473,-49.10205768057602
89032,-26.90277824344635,-49.13652338508156
89035,-26.905431011693278,-49.088265285174785
89036,-26.918300548123838,-49.093990357995004
89037,-26.904534611233796,-49.10080472322134
89040,-26.92195427028871,-49.122515215429075
89041,-26.914840312458818,-49.1120336307062
89042,-26.911245395810163,-49.13024949315834
89045,-26.93242566227642,-49.11908232493623
89046,-26.932628210906813,-49.14175776153391
89048,-26.913571480985645,-49.10539684456696
89050,-26.911013776102422,-49.057124937206325
89051,-26.899074027081763,-49.05947758334806
89052,-26.890856861277637,-49.074124772118324
89053,-26.87765511023463,-49.081188262991375
89055,-26.88102135528226,-49.06186601209324
89056,-26.87237398572451,-49.07020538647972
89057,-26.870883969845764,-49.05592402311942
89058,-26.857294889521416,-49.050700378201896
89060,-26.845154959390527,-49.0688592614721
89062,-26.829459307746877,-49.082523841935085
89063,-26.796093601813443,-49.08016360039874
89065,-26.871686477257114,-49.10396542093535
89066,-26.849839467013524,-49.10731365624466
89068,-26.818547837970986,-49.095248363911885
89069,-26.796825418763998,-49.09516518377151
89070,-26.87309860497838,-49.1279113740989
89072,-26.882102557966643,-49.1562872272493
89074,-26.85533525299396,-49.14852927122738
89075,-26.733908934493233,-49.077154932124174
89080,-26.903361930819962,-49.24303812228617
89082,-26.894883151659098,-49.25085636463162
89083,-26.897170432248814,-49.26679763648261
89084,-26.880831504543035,-49.24204897407287
89085,-26.877898785037214,-49.24485567947886
89086,-26.897558327582946,-49.21780331572602
89087,-26.9158641678668,-49.22672927006593
89095,-26.724942445185377,-49.074074805314886
89107,-26.731177008382257,-49.17002204565995
89108,-26.60877921690227,-49.000830281288955
89110,-26.920639283520725,-48.96942529394565
89111,-26.905114295609206,-49.00407115653926
89112,-26.9396187891234,-48.95595652613483
89113,-26.924903616212053,-48.7281024920272
89114,-26.935415283430636,-48.93779770062289
89115,-26.827544104220678,-48.92896861508886
89116,-26.918268320773088,-48.958546845286634
89117,-26.852020015885756,-49.02401348086996
89118,-26.824414116049166,-49.0300639232978
89120,-26.82666111427103,-49.27056366270407
89121,-26.742218002124673,-49.27416678620618
89124,-26.782478490647716,-49.37767694729162
89126,-26.728973954984298,-49.48015699183329
89128,-26.71918781607405,-49.00615846981194
89130,-26.89628782384608,-49.238378699990236
89135,-27.03837277301553,-49.388030237626694
89136,-26.88983786768032,-49.351067910160765
89138,-26.957458058691884,-49.37616396241191
89140,-27.056936685572307,-49.526569454385196
89143,-27.04042962763685,-49.58810499195482
89145,-26.953253920250486,-49.62920801654089
89148,-26.873374668827395,-49.83640759212764
89150,-27.050066109950638,-49.62533877720166
89155,-26.987028948795228,-49.728597395095534
89157,-26.92340444711407,-49.7906435714995
89160,-27.214976573187975,-49.63785341695686
89161,-27.1947887026818,-49.60290328808651
89162,-27.181227809230297,-49.60591062687287
89163,-27.204132994022586,-49.652825397369696
89164,-27.223812252103684,-49.66018781729602
89165,-27.23104053684135,-49.65692525998903
89167,-27.22645728855635,-49.63999380494314
89170,-27.221346344779775,-49.73076074194028
89172,-27.257629828905568,-49.93230751995305
89176,-27.30428983145099,-49.79588452242435
89178,-27.362436658678554,-49.88594638326884
89180,-27.196062644970898,-49.796929079448766
89182,-27.169990136816452,-49.539664420164975
89184,-27.279576469573353,-49.388440475540676
89186,-27.314226553026792,-49.6366926761205
89188,-27.268574866899353,-49.71253018304489
89190,-27.118393024537376,-50.00022091980637
89194,-27.1995932355334,-50.07037148866626
89196,-26.980953726851048,-50.00537526393138
89198,-26.940023514668734,-50.134486167689786
89199,-26.771641988245605,-50.00603940670505
89201,-26.30165649813947,-48.84812877453836
89202,-26.313197581100997,-48.84311739342939
89203,-26.31341383782751,-48.8567096899768
89204,-26.287478057738657,-48.85194231624136
89205,-26.303325974789384,-48.825206081164254
89206,-26.300219534196685,-48.81632012594603
89207,-26.322873156178794,-48.82978241448117
89208,-26.343663714777932,-48.832677674350464
89209,-26.353111568473324,-48.814104184267585
89210,-26.33362099682226,-48.83300951022419
89211,-26.33164627199984,-48.84970542893448
89212,-26.34464582874299,-48.84901839635497
89213,-26.336984769260983,-48.86666242986172
89214,-26.32835418026608,-48.880066060308984
89215,-26.33385257217821,-48.89995267794863
89216,-26.29859771402106,-48.86944298963542
89217,-26.28716241446803,-48.874212404637845
89218,-26.272445595346777,-48.86136786128232
89219,-26.252450510203758,-48.87164315773846
89220,-26.270819595706428,-48.88179128442035
89221,-26.28127537212261,-48.83975723544352
89222,-26.26761506830112,-48.84482888629551
89223,-26.2525011493653,-48.84283224430599
89224,-26.2644292948846,-48.807462152760436
89225,-26.249667078860003,-48.80825827248247
89226,-26.230575574541167,-48.818417781752316
89227,-26.275280278946184,-48.82009142302584
89228,-26.28029376418527,-48.795939733555265
89229,-26.322472351312868,-48.815181318869925
89230,-26.332111828894277,-48.804364497950765
89231,-26.34779796450715,-48.78973515601451
89232,-26.357322779116572,-48.83251503220208
89233,-26.369988383365353,-48.83939286426592
89234,-26.34498688168535,-48.77254353943395
89235,-26.369307798524535,-48.823230544583616
89237,-26.287265415551705,-48.90725454059371
89239,-26.196292273997276,-48.90845751574494
89240,-26.24549771113401,-48.606930504325966
89245,-26.4086310776825,-48.7590546323903
89246,-26.54625675935453,-48.713813306210206
89247,-26.457695917530923,-48.61696824830065
89248,-26.034726689531055,-48.85364164520897
89249,-26.07925097556868,-48.60997110560371
89251,-26.487465214128417,-49.0806091583575
89252,-26.485825646241448,-49.09748470814047
89253,-26.498010560718438,-49.10376234648776
89254,-26.470765982601787,-49.11569012517324
89255,-26.467635914034567,-49.0928197660643
89256,-26.481371919601536,-49.059079977729304
89257,-26.45427008111019,-49.052364594365955
89258,-26.4912411779636,-49.05246312844094
89259,-26.500976872894807,-49.08548501728742
89260,-26.512413072703588,-49.13308994310824
89261,-26.535440738983556,-49.13242728003742
89262,-26.527149698408248,-49.13460623539922
89264,-26.543868276155596,-49.15230164211716
89265,-26.459099679175516,-49.17156205283338
89266,-26.43483761684349,-49.1421562681819
89267,-26.366423383138223,-49.125053411541906
89270,-26.473656632625676,-48.98756041563765
89275,-26.405474710661444,-49.075099778002354
89278,-26.431883532793933,-49.248355034750766
89280,-26.24922008915715,-49.37995796182483
89281,-26.240315514381745,-49.368874470274484
89282,-26.230892326458306,-49.34644087118417
89283,-26.242743745529364,-49.34614124936396
89284,-26.214074216311452,-49.37862259639144
89285,-26.212380472621387,-49.403008341916326
89286,-26.224296276265278,-49.41917988426625
89287,-26.239354810048845,-49.39512423392344
89288,-26.23245736487784,-49.411490943337974
89289,-26.247207721185678,-49.44998262152892
89290,-26.25989527337444,-49.37755663073781
89291,-26.27790592451407,-49.399712649359046
89292,-26.28052968870829,-49.36699983039877
89294,-26.171909231026945,-49.329430285344834
89295,-26.255763826836237,-49.520900154058396
89300,-26.12534299686591,-49.81157494911555
89340,-26.34428839057246,-49.90819542173568
89370,-26.404048274260113,-50.14706588516494
89380,-26.462108605497413,-50.231020417457984
89384,-26.45557110565639,-50.23906174613877
89400,-26.248228675931426,-51.079252889417965
89410,-26.600313318739357,-50.071490249842384
89420,-26.472198874740787,-51.15318556482733
89430,-26.602931196443897,-51.099089272478885
89440,-26.243970082780717,-50.79713003792217
89460,-26.17782757725076,-50.39250254993521
89478,-26.27505963385652,-50.464521654672744
89480,-26.36613518104489,-50.326984210004184
89490,-26.123134478038363,-50.31711587395385
89500,-26.778452342989908,-51.01103741239236
89501,-26.799069565747153,-51.00021349684543
89503,-26.785152019596797,-51.022124959758685
89504,-26.775669086065786,-51.02934670957237
89505,-26.76902460445542,-51.0342284437858
89506,-26.765591621825045,-51.017620046897875
89507,-26.772053751169814,-51.003967672040154
89509,-26.78121063071805,-50.986759271024994
89510,-26.788711518961787,-50.99397012362316
89511,-26.792024226951085,-50.98111712349737
89515,-26.933978848190492,-50.69007841556408
89518,-26.855407180080487,-51.37578670302245
89520,-27.291210360795045,-50.577437374288365
89530,-27.176183584357766,-50.80152181447459
89533,-27.22095996085865,-50.47824557353525
89535,-27.164118597254408,-50.46914219331401
89540,-26.96092027516422,-50.41874924289673
89545,-26.612794082122505,-50.67913450733458
89550,-26.894714505363332,-51.063154097084876
89555,-26.93998450514357,-51.11094481666518
89558,-27.001885400627323,-51.240532068507044
89560,-27.004522453378566,-51.152808530844105
89570,-27.046941293227334,-51.22918616578767
89580,-27.030836302706774,-50.9213998186829
89590,-26.929579278430023,-51.33450086809512
89595,-26.906997858600725,-51.40589413196748
89600,-27.172012671658173,-51.509684741408726
89609,-27.129969832558146,-51.46896302183031
89610,-27.173115544144164,-51.492175185269424
89613,-27.27593639731908,-51.44362481226724
89618,-27.217643494121628,-50.976334153574705
89620,-27.3988764260652,-51.224358387361825
89633,-27.455700052452347,-51.552067769792394
89634,-27.317448488326267,-50.84043213496857
89636,-27.608818306014133,-51.02488531826943
89638,-27.49211264737202,-50.97610178190739
89640,-27.09104263904736,-51.369029492458
89642,-27.10137414733087,-51.246351298910575
89650,-26.998852486443674,-51.411319343320294
89652,-27.180929526447667,-51.2373440328739
89654,-26.9991692229969,-51.55499117484792
89660,-27.263058447824477,-51.564732432011375
89663,-27.335185845568773,-51.60861404945615
89665,-27.352628011182308,-51.60578720910826
89667,-27.42129416889123,-51.77586372707808
89669,-27.406216033132115,-51.77527818726808
89670,-27.06953596719658,-51.661153170953604
89675,-26.993210191463128,-51.74903133137225
89677,-27.172846296816076,-51.73584951235204
89680,-27.024310547435306,-51.895951745345286
89683,-26.87242965653103,-52.01511569242054
89687,-26.780981509484715,-52.05877507806357
89690,-26.853983448097868,-52.14932136478724
89694,-26.850556647928755,-52.25979034380517
89700,-27.230468186072915,-52.024371825059276
89701,-27.219961988392168,-52.02310086372463
89703,-27.22091866874533,-52.03884160030008
89705,-27.23018043969574,-52.045651530242715
89707,-27.23784069576222,-52.04045728606272
89708,-27.24206416825168,-52.03168185991827
89709,-27.243886184804897,-52.023773836377366
89710,-27.23853068158003,-52.021963861428894
89711,-27.230575611226463,-51.99829194247439
89712,-27.242713353432748,-51.95350321923911
89713,-27.19024224888888,-51.93892681726039
89730,-27.43233613140879,-51.9076019852324
89735,-27.048556328531877,-52.08297158236855
89740,-27.15824107039269,-52.14251710111739
89745,-27.22320713816172,-51.80584862725527
89750,-27.37274382176564,-51.90567427153452
89760,-27.2698347555371,-52.33928338357085
89765,-27.254960532992147,-52.4994708847488
89770,-27.160814614543135,-52.31538959554689
89778,-27.078409010542018,-52.45510633727941
89780,-27.04783319167923,-52.336450303742595
89790,-27.075158606617634,-52.13643530495022
89801,-27.099274121521834,-52.60861176457626
89802,-27.103819580009887,-52.62116763440417
89803,-27.095519979971815,-52.63250603978279
89804,-27.07922513021263,-52.6321075128569
89805,-27.07800984422957,-52.61495877243311
89806,-27.092500692293832,-52.59351358994318
89809,-27.098867991996414,-52.67169282142447
89810,-27.06248315162672,-52.63519627945485
89812,-27.114228993328606,-52.60143236483243
89813,-27.137553076594948,-52.59860264472771
89814,-27.118067652651323,-52.61625980073501
89815,-27.122410858189085,-52.62422910735694
89817,-27.123950667972192,-52.75828602335943
89818,-26.94061305970668,-52.8151697400277
89819,-26.986050003869995,-52.60342430950939
89820,-26.876411823459758,-52.40458658735514
89824,-26.734159431290017,-52.39024293725593
89825,-26.959496069421427,-52.532287752075156
89828,-26.85762444633593,-52.56748084406709
89830,-26.567291358539716,-52.32770280683115
89832,-26.634527341022494,-52.45465088027593
89834,-26.692590823730825,-52.31011837554526
89835,-26.559618185867574,-52.53364708260473
89837,-26.51197406846876,-52.66907658962485
89838,-26.455371104169068,-52.6877967583619
89839,-26.397071696651732,-52.72968281389062
89840,-26.906839405656374,-52.703695647886406
89843,-26.88121528807032,-52.86017603229269
89845,-26.773887306606184,-52.85390190900273
89848,-26.72059535392857,-52.85814815391052
89850,-26.72846888246023,-52.71913126661729
89854,-26.63409303635459,-52.674898105738386
89855,-26.73737621406462,-52.96586659209748
89856,-26.655942273703307,-52.89457963129763
89859,-26.647578207716855,-52.79344482246086
89860,-26.802889672227636,-52.62655234729679
89862,-26.724308263126765,-52.55984993309607
89865,-26.903483926575927,-52.906270978136945
89868,-26.925069272235177,-53.00417080217774
89870,-26.847710018870902,-52.986919104124375
89871,-26.724778413031913,-53.043589443174895
89872,-26.775184022055225,-53.0545727548703
89874,-26.767814677276604,-53.18270743854906
89875,-26.68569358866833,-53.15673418482763
89878,-26.77974770310359,-53.34540926441163
89879,-26.691880727507044,-53.2534774014847
89880,-27.156566797236515,-52.886253954811046
89882,-27.07127724125477,-52.86579286905413
89883,-27.073952945051218,-52.984773550521425
89885,-27.08105154958041,-53.00580474855699
89886,-26.974588528868676,-53.09221240667685
89887,-27.07141645875708,-53.16359004377649
89888,-27.074387626829672,-53.24907854489659
89890,-26.89178983403556,-53.17175011562608
89891,-26.82298828619703,-53.28423369051097
89893,-27.101691506914882,-53.40042611971562
89895,-27.05892426008139,-53.3262896583911
89896,-27.171631149537667,-53.71517902085654
89897,-27.157769329186284,-53.42319911875062
89898,-26.9716244263416,-53.63861620214543
89899,-26.987466561389148,-53.53328204094023
89900,-26.733554850740855,-53.51823802125551
89905,-26.767565271847264,-53.64012486945639
89906,-26.62274971002308,-53.67575933203198
89908,-26.676199000373796,-53.31947679683154
89909,-26.6549131998767,-53.43887790780584
89910,-26.824403144128667,-53.50244015649542
89915,-26.932387491336858,-53.615669835219265
89920,-26.599320903647477,-53.52215127719581
89925,-26.843476291834026,-53.58044952091416
89930,-26.454670273139204,-53.50299627837526
89935,-26.442453877458135,-53.601552662682174
89940,-26.387659223250413,-53.52751734786545
89950,-26.259177046402154,-53.6355194648393
89970,-26.536101791444807,-53.3309434164365
89980,-26.39527201641889,-53.080096184929445
89982,-26.473330248769372,-52.96489272645473
89983,-26.601977999999946,-53.16834049999996
89985,-26.34845506965551,-53.277494251937924
89990,-26.361263264963195,-52.85006152102392
89998,-26.45080476069953,-52.82987613528218
90001,-30.028363607536587,-51.23058931210683
90002,-30.028363607536587,-51.23058931210683
90010,-30.033142787652327,-51.231702606101365
90013,-30.037257002548014,-51.23703690743293
90018,-30.029650137617917,-51.232323547634884
90020,-30.03026517880558,-51.22703145617276
90022,-30.899005262063554,-51.77328645837272
90027,-30.030124399676776,-51.230344987506506
90029,-30.03203170967748,-51.2359907894858
90030,-30.026921532582318,-51.22213839334182
90035,-30.03123709715023,-51.21262586025822
90038,-30.026346286427376,-51.22249899457566
90040,-30.041350937711634,-51.21309585760614
90050,-30.039846214800406,-51.222423505190676
90090,-30.00981185939175,-51.25593644887141
90110,-30.05047772900971,-51.2268850498534
90119,-30.04153045989382,-51.22878262199197
90120,-30.037760599150104,-51.18020368602456
90130,-30.052264322901156,-51.220880209488556
90150,-30.052117115894056,-51.22117776085724
90160,-30.051215359974943,-51.2174751310941
90169,-30.048350237867087,-51.217688425616025
90170,-30.04420237024641,-51.22582051289751
90200,-29.98151279928458,-51.16965504564823
90220,-30.018278421446908,-51.20886871294271
90230,-30.00830163357755,-51.20140475549246
90231,-30.009775432685164,-51.2017257418778
90240,-30.004084656598458,-51.196596723240546
90241,-30.005852971694814,-51.20471440270655
90245,-29.98499986844405,-51.19428344490278
90250,-29.981476087044808,-51.1902743918443
90251,-29.973775499999995,-51.19155225
90410,-30.04107403650784,-51.18784013305037
90420,-30.03561116333032,-51.20132047098434
90430,-30.030007892973725,-51.20280951185477
90440,-30.027541905647457,-51.19458922726076
90450,-30.029098438975648,-51.189183774689376
90460,-30.040036865127348,-51.18726936109305
90470,-30.034484896001043,-51.1803787812294
90480,-30.026598267101758,-51.17993874943554
90510,-30.024629314113604,-51.200168323015674
90520,-30.015612339415885,-51.17903534921112
90540,-30.017367747130937,-51.18976488171577
90550,-30.01377000560079,-51.190437164198244
90560,-30.021102483382304,-51.20304215941036
90570,-30.021808712591298,-51.202290695633984
90610,-30.04985681102038,-51.19679058460973
90619,-30.057086670840715,-51.174181147787
90620,-30.050351210007445,-51.201287819540866
90630,-30.0433149729081,-51.19565692297972
90640,-30.051544173840586,-51.20264990592697
90650,-30.055084280535997,-51.19829867117922
90660,-30.065528796479935,-51.19989061852791
90670,-30.048936864657794,-51.188850166025134
90680,-30.064052802692565,-51.19157737484834
90690,-30.05118624689811,-51.1800166219453
90771,-30.15809111507321,-51.21417966481317
90810,-30.077108437688242,-51.23867214832848
90820,-30.089553119446915,-51.2367031900884
90830,-30.08898400846811,-51.225716523487634
90840,-30.077583860102905,-51.22249498245683
90850,-30.066216605201816,-51.225582085787586
90870,-30.073588215443007,-51.20922993832115
90880,-30.06096280880238,-51.21571536778758
91010,-30.01003882104344,-51.1664174872528
91020,-30.00371140894667,-51.191692747768414
91030,-30.007242421671858,-51.17447481510854
91040,-30.005287306834813,-51.16066423362685
91050,-30.00351879219179,-51.15227954799137
91060,-30.00274505766515,-51.14580067452862
91110,-29.998608102887854,-51.13565619487206
91120,-29.98435655716007,-51.130856832234166
91130,-30.004414596856932,-51.13090645656825
91140,-29.988886325573258,-51.11795085812078
91150,-30.004383697817307,-51.11830891370757
91160,-29.99572371099767,-51.10231216425232
91170,-30.001172127177735,-51.09688764050552
91175,-29.975930241726743,-51.19591931331479
91180,-30.01023058927098,-51.10670564343628
91210,-30.03707615145238,-51.14436271767108
91215,-30.03044836609448,-51.14113341228791
91220,-30.019186707992514,-51.13754830990171
91225,-30.026372795805884,-51.14039416517901
91230,-30.017968116423653,-51.12570085227593
91240,-30.021115194762334,-51.11603194278643
91250,-30.022563229444486,-51.105294978741604
91260,-30.03909211667638,-51.12084996136485
91263,-30.04510491433292,-51.10609287102105
91270,-30.032509064679893,-51.11232179302759
91280,-30.04495903566277,-51.09703661179231
91310,-30.040897683097025,-51.15266770536259
91320,-30.03275535417072,-51.15112197804106
91330,-30.034250206434738,-51.163021348989695
91340,-30.022141308060615,-51.17013327172042
91349,-30.02530441326677,-51.1632907503319
91350,-30.01559359996584,-51.16179254586413
91360,-30.020163045407337,-51.154473323285615
91370,-30.01606367156161,-51.14875697196353
91380,-30.016520688501185,-51.14360377726849
91410,-30.048781646451285,-51.16885743985601
91420,-30.04560711627907,-51.16124286942122
91430,-30.05004990991768,-51.14359890270622
91440,-30.060018402249074,-51.14630494111431
91450,-30.045334127074696,-51.131613047679224
91501,-30.07653850836813,-51.12485036649549
91509,-30.07653850836813,-51.12485036649549
91510,-30.071006730725347,-51.17791780431014
91520,-30.0685476644193,-51.16731320954033
91530,-30.06216769594094,-51.15880883777614
91540,-30.08030360640488,-51.131638752131586
91550,-30.096642196546274,-51.13759126518862
91560,-30.119107979109184,-51.10808477424567
91570,-30.10991810619728,-51.10751175443548
91710,-30.07780680283342,-51.19343462304543
91712,-30.09581041592908,-51.180760971057296
91720,-30.0857220719642,-51.209468361868396
91740,-30.10728953239113,-51.22098885050719
91750,-30.12585777009474,-51.20880300707806
91751,-30.135963871096394,-51.2148676325674
91755,-30.160686035444094,-51.19565937190634
91760,-30.131160940534727,-51.23230196847396
91770,-30.15143471178145,-51.217448899233126
91771,-30.157565951151252,-51.21551781756008
91778,-30.175019756853676,-51.18166924861336
91780,-30.199074090113204,-51.18096068695025
91781,-30.193888221437074,-51.17066391999557
91782,-30.214011008990425,-51.12691285254736
91785,-30.201053899505194,-51.130970490264545
91786,-30.183382137229597,-51.147636604374384
91787,-30.158305610656292,-51.156694775523
91788,-30.152667146493147,-51.16571950947359
91790,-30.153800446099762,-51.143076287104655
91791,-30.147586971832453,-51.127138127645885
91792,-30.153262071246292,-51.141049624360065
91793,-30.148762605055442,-51.14545278454737
91795,-30.153638298281358,-51.14877249775743
91796,-30.170601024432525,-51.081018139449576
91798,-30.178748805929928,-51.14277606016652
91810,-30.08572310485261,-51.24753469894402
91900,-30.104475428655014,-51.25280963715659
91910,-30.103249064549843,-51.24229131159423
91920,-30.111989131508565,-51.24344110420113
92010,-29.916323384830424,-51.179726922318274
92020,-29.917139896601167,-51.17258599388649
92022,-29.916210131163858,-51.1578375230527
92025,-29.926616207487783,-51.16236660784726
92027,-29.926896860482543,-51.14643922499816
92030,-29.919178160744405,-51.14516373810683
92031,-29.91247040218693,-51.150158395589294
92032,-29.91215328809441,-51.144057495831525
92035,-29.914734566335007,-51.12562445973303
92110,-29.93730368659753,-51.17010425517319
92120,-29.949963892773052,-51.16837995659396
92130,-29.9566597314732,-51.16386132495479
92200,-29.95568296541329,-51.18657053626842
92310,-29.916190258605184,-51.188413241928465
92314,-29.920151677486682,-51.183673506193884
92320,-29.919605223297488,-51.20213557911838
92323,-29.92539925805593,-51.1948679167043
92325,-29.907376660367476,-51.223737646768534
92330,-29.901904431067102,-51.21291474599148
92340,-29.904151565735525,-51.185313022764184
92410,-29.899156196176264,-51.1629316512268
92412,-29.89786293131858,-51.14751299810984
92415,-29.90274119940128,-51.14085014387109
92420,-29.88526802875527,-51.17791532471877
92425,-29.88250343843767,-51.152846459241374
92440,-29.904840786026245,-51.141254356564595
92441,-29.886141832689077,-51.13673388214089
92480,-29.863767050746823,-51.26983217453261
92500,-30.11962673778103,-51.33304961404269
92850,-30.460721566418858,-51.601566168699165
92900,-30.354614005554176,-51.58422950230679
92990,-30.013180981170404,-51.324509516166515
93010,-29.766612080042737,-51.14678717300184
93020,-29.778846365145878,-51.14856230454941
93022,-29.789160588415605,-51.15171759393962
93025,-29.767906447336596,-51.16005104655278
93030,-29.775129974363132,-51.13921113649504
93032,-29.776686538318646,-51.13076122231062
93035,-29.78651135421538,-51.130057462925215
93037,-29.793055707009596,-51.131202273842796
93040,-29.769179052692962,-51.13040113262055
93042,-29.764341989988274,-51.119745990175716
93044,-29.77454409013912,-51.118905812251505
93046,-29.775292936956156,-51.10838223786327
93048,-29.764468605879614,-51.11076937449838
93050,-29.756560539500708,-51.10887874558338
93052,-29.7512408426248,-51.10052459576848
93054,-29.756082241712722,-51.095262827911014
93056,-29.76254632691985,-51.09147082112771
93110,-29.75230855764593,-51.14849536913921
93113,-29.749439947849268,-51.14324334467108
93115,-29.73875892901028,-51.141438631055664
93120,-29.735005927710194,-51.157409831054736
93125,-29.702786699579136,-51.15926035289405
93130,-29.747981038578278,-51.15689889511693
93135,-29.7361824736437,-51.16860843256983
93140,-29.72672313489921,-51.17287155038318
93145,-29.718063117123865,-51.18185729368968
93150,-29.701148683725773,-51.19416435765061
93180,-29.694030344780522,-51.23346246669652
93210,-29.826478041172148,-51.15912977420512
93211,-29.797688513056315,-51.18580019300437
93212,-29.811689614761157,-51.17180332412679
93214,-29.822898171456814,-51.15894031309393
93216,-29.815712933501626,-51.154960442842
93218,-29.813841387952237,-51.146440475511575
93219,-29.802155724082,-51.13181189430493
93220,-29.828875158450217,-51.150580731952246
93222,-29.819695186197755,-51.136985851855535
93224,-29.83332489778053,-51.13817504377424
93225,-29.831909216657454,-51.13030427808471
93226,-29.839214956372285,-51.146745403239905
93228,-29.846365622603265,-51.13536500728092
93230,-29.845013173042926,-51.12584877034229
93234,-29.85854393724704,-51.10655127132628
93260,-29.84400878154235,-51.167925079959076
93265,-29.85162713833955,-51.170070813400116
93270,-29.84559565301696,-51.18283214067149
93280,-29.85022092074911,-51.15556664186344
93285,-29.85900605011799,-51.15573822064181
93290,-29.85657197787015,-51.14254294333009
93295,-29.858981746396044,-51.13148933877018
93310,-29.682815305131044,-51.137810249771555
93315,-29.675719865417125,-51.13423023890954
93320,-29.70453938844976,-51.13213918960676
93330,-29.719516112199024,-51.14126355731152
93332,-29.712936686808643,-51.13771195941022
93334,-29.707149205137164,-51.141862074327015
93336,-29.69415897445576,-51.137664072178644
93340,-29.691194484525948,-51.14866892490258
93344,-29.68424189591397,-51.15064334499844
93346,-29.674463902194333,-51.153416247126536
93347,-29.681096270989286,-51.16647568175134
93348,-29.674679875770952,-51.14700717524534
93351,-29.643432395384558,-51.13863835943004
93410,-29.694599453053797,-51.12660148342583
93415,-29.706734114573667,-51.12204181261453
93420,-29.728946067606962,-51.13279280143125
93425,-29.719914337408046,-51.11801100010334
93490,-29.753915400645546,-51.04818646784532
93510,-29.682541122241922,-51.12349408038187
93520,-29.674451786251613,-51.12577801600831
93525,-29.668628266726163,-51.11761921582935
93530,-29.653191007467807,-51.10749127054889
93534,-29.66798185018882,-51.10504661197625
93537,-29.671141733135222,-51.094087972705594
93540,-29.68182570101104,-51.10356481832461
93542,-29.684512939861328,-51.09266105005027
93544,-29.695711987292224,-51.08826836833435
93546,-29.69929126343121,-51.10116567413937
